Customer_ID,Order_ID,Order_Date,Product_Category,Quantity,Unit_Price,Sales
CUST0082,ORD00779,2025-06-24,Furniture,5,6124.67,30623.35
CUST0115,ORD00780,2025-10-12,Accessories,1,5950.32,5950.32
CUST0197,ORD00781,2025-07-23,Office Supplies,5,1179.53,5897.65
CUST0047,ORD00782,2025-06-13,Electronics,4,9629.09,38516.36
CUST0153,ORD00783,2025-09-08,Electronics,3,11035.1,33105.3
CUST0194,ORD00784,2025-08-15,Electronics,3,10190.46,30571.38
CUST0010,ORD00785,2025-01-07,Electronics,5,2205.77,11028.85
CUST0056,ORD00786,2025-01-29,Furniture,2,8745.78,17491.56
CUST0030,ORD00787,2025-02-02,Furniture,3,8606.84,25820.52
CUST0109,ORD00788,2025-05-14,Electronics,5,13045.9,65229.5
CUST0005,ORD00789,2025-03-20,Electronics,4,5780.05,23120.2
CUST0119,ORD00790,2025-02-27,Electronics,5,5666.57,28332.85
CUST0033,ORD00791,2025-01-26,Furniture,3,9335.13,28005.39
CUST0118,ORD00792,2025-08-14,Electronics,4,9551.13,38204.52
CUST0065,ORD00793,2025-10-12,Electronics,5,7118.89,35594.45
CUST0146,ORD00794,2025-01-04,Accessories,1,6729.43,6729.43
CUST0177,ORD00795,2025-04-09,Accessories,4,7488.09,29952.36
CUST0011,ORD00796,2025-02-08,Electronics,1,12936.52,12936.52
CUST0085,ORD00797,2025-09-28,Office Supplies,2,6998.33,13996.66
CUST0026,ORD00798,2025-10-12,Electronics,4,14107.99,56431.96
CUST0063,ORD00799,2025-06-06,Accessories,1,7634.46,7634.46
CUST0086,ORD00800,2025-03-16,Office Supplies,3,14245.63,42736.89
CUST0059,ORD00801,2025-10-15,Office Supplies,3,12517.55,37552.65
CUST0027,ORD00802,2025-05-10,Electronics,2,5532.11,11064.22
CUST0177,ORD00803,2025-06-24,Accessories,4,12975.08,51900.32
CUST0161,ORD00804,2025-03-25,Accessories,4,1784.44,7137.76
CUST0098,ORD00805,2025-01-22,Office Supplies,4,13886.95,55547.8
CUST0099,ORD00807,2025-07-14,Furniture,4,957.7,3830.8
CUST0129,ORD00808,2025-12-03,Furniture,3,9717.21,29151.63
CUST0149,ORD00809,2025-08-24,Accessories,1,14617.58,14617.58
CUST0055,ORD00810,2025-04-02,Furniture,3,1186.54,3559.62
CUST0006,ORD00811,2025-01-21,Accessories,3,8387.11,25161.33
CUST0197,ORD00812,2025-10-30,Accessories,1,11254.75,11254.75
CUST0095,ORD00813,2025-12-23,Accessories,3,12182.34,36547.02
CUST0003,ORD00816,2025-05-27,Office Supplies,3,778.78,2336.34
CUST0181,ORD00817,2025-09-14,Electronics,5,8758.93,43794.65
CUST0023,ORD00818,2025-02-27,Electronics,3,6875.73,20627.19
CUST0053,ORD00819,2025-01-15,Accessories,2,14238.85,28477.7
CUST0165,ORD00820,2025-06-11,Electronics,4,1049.98,4199.92
CUST0083,ORD00821,2025-06-12,Furniture,3,10328.12,30984.36
CUST0145,ORD00822,2025-11-16,Furniture,4,520.75,2083.0
CUST0085,ORD00823,2025-10-08,Electronics,5,2695.8,13479.0
CUST0078,ORD00824,2025-10-07,Furniture,3,6885.65,20656.95
CUST0110,ORD00825,2025-01-12,Electronics,1,6904.86,6904.86
CUST0001,ORD00826,2025-10-01,Electronics,4,10332.65,41330.6
CUST0051,ORD00827,2025-09-28,Electronics,5,13666.66,68333.3
CUST0173,ORD00828,2025-07-27,Accessories,1,9639.63,9639.63
CUST0004,ORD00829,2025-01-27,Electronics,1,14310.0,14310.0
CUST0190,ORD00830,2025-03-13,Accessories,1,13241.99,13241.99
CUST0193,ORD00831,2025-03-01,Electronics,1,8829.82,8829.82
CUST0113,ORD00832,2025-05-25,Electronics,3,12531.81,37595.43
CUST0032,ORD00833,2025-04-03,Electronics,3,9692.28,29076.84
CUST0034,ORD00834,2025-11-05,Furniture,3,1316.58,3949.74
CUST0092,ORD00835,2025-01-08,Accessories,5,11147.39,55736.95
CUST0095,ORD00836,2025-03-20,Accessories,5,1559.39,7796.95
CUST0072,ORD00837,2025-01-27,Electronics,5,8972.13,44860.65
CUST0039,ORD00838,2025-06-23,Electronics,2,10584.21,21168.42
CUST0154,ORD00839,2025-02-19,Furniture,5,1137.93,5689.65
CUST0162,ORD00840,2025-07-18,Furniture,3,3577.3,10731.9
CUST0182,ORD00841,2025-12-15,Furniture,3,13747.73,41243.19
CUST0118,ORD00842,2025-06-30,Accessories,2,9302.27,18604.54
CUST0003,ORD00843,2025-01-24,Accessories,2,3807.35,7614.7
CUST0123,ORD00844,2025-11-12,Accessories,5,10406.59,52032.95
CUST0050,ORD00845,2025-02-15,Electronics,4,9012.13,36048.52
CUST0012,ORD00846,2025-01-15,Accessories,2,7598.4,15196.8
CUST0193,ORD00847,2025-06-02,Office Supplies,1,14646.38,14646.38
CUST0054,ORD00848,2025-08-10,Office Supplies,3,10299.29,30897.87
CUST0133,ORD00849,2025-07-25,Furniture,1,5725.3,5725.3
CUST0057,ORD00850,2025-09-30,Accessories,3,12031.09,36093.27
CUST0145,ORD00851,2025-08-24,Office Supplies,3,13286.06,39858.18
CUST0112,ORD00852,2025-12-06,Furniture,2,2009.53,4019.06
CUST0047,ORD00853,2025-08-16,Accessories,2,3128.21,6256.42
CUST0151,ORD00854,2025-01-09,Electronics,1,3360.97,3360.97
CUST0085,ORD00855,2025-06-15,Office Supplies,3,10414.5,31243.5
CUST0142,ORD00856,2025-11-15,Electronics,1,9105.14,9105.14
CUST0066,ORD00857,2025-08-02,Accessories,4,9342.02,37368.08
CUST0075,ORD00858,2025-04-27,Office Supplies,1,14120.48,14120.48
CUST0179,ORD00859,2025-12-10,Accessories,5,11672.29,58361.45
CUST0103,ORD00860,2025-03-13,Electronics,1,2049.86,2049.86
CUST0166,ORD00861,2025-03-05,Office Supplies,5,5310.48,26552.4
CUST0192,ORD00862,2025-07-24,Electronics,5,6615.6,33078.0
CUST0038,ORD00863,2025-07-28,Accessories,5,6030.03,30150.15
CUST0050,ORD00864,2025-03-13,Accessories,4,10089.23,40356.92
CUST0098,ORD00865,2025-10-04,Electronics,1,13394.61,13394.61
CUST0082,ORD00866,2025-10-01,Office Supplies,1,4694.86,4694.86
CUST0030,ORD00867,2025-11-16,Electronics,4,8345.38,33381.52
CUST0079,ORD00868,2025-12-04,Accessories,3,11872.73,35618.19
CUST0091,ORD00869,2025-04-05,Electronics,2,6330.84,12661.68
CUST0179,ORD00870,2025-06-15,Accessories,1,2646.55,2646.55
CUST0191,ORD00871,2025-02-01,Electronics,2,7203.02,14406.04
CUST0052,ORD00872,2025-01-11,Office Supplies,4,970.05,3880.2
CUST0166,ORD00873,2025-10-28,Office Supplies,3,14144.39,42433.17
CUST0079,ORD00874,2025-08-05,Electronics,3,1261.09,3783.27
CUST0030,ORD00875,2025-10-16,Electronics,3,6661.08,19983.24
CUST0106,ORD00876,2025-04-12,Office Supplies,4,8018.74,32074.96
CUST0051,ORD00877,2025-09-24,Accessories,5,14781.76,73908.8
CUST0081,ORD00878,2025-08-02,Office Supplies,5,2615.42,13077.1
CUST0133,ORD00879,2025-06-28,Accessories,2,1849.31,3698.62
CUST0029,ORD00880,2025-03-29,Electronics,5,279.29,1396.45
CUST0132,ORD00881,2025-02-10,Electronics,5,2460.24,12301.2
CUST0138,ORD00882,2025-03-17,Accessories,3,3228.0,9684.0
CUST0184,ORD00883,2025-02-15,Electronics,3,9514.13,28542.39
CUST0145,ORD00884,2025-06-09,Accessories,2,3412.65,6825.3
CUST0074,ORD00885,2025-03-21,Furniture,1,454.73,454.73
CUST0017,ORD00886,2025-11-06,Office Supplies,2,12425.28,24850.56
CUST0084,ORD00887,2025-03-27,Furniture,2,5579.1,11158.2
CUST0069,ORD00888,2025-04-02,Accessories,4,5402.4,21609.6
CUST0034,ORD00889,2025-05-28,Office Supplies,4,4641.81,18567.24
CUST0006,ORD00890,2025-06-10,Accessories,2,14634.29,29268.58
CUST0053,ORD00891,2025-07-21,Office Supplies,2,2676.21,5352.42
CUST0194,ORD00892,2025-08-30,Office Supplies,2,13488.84,26977.68
CUST0126,ORD00893,2025-12-19,Office Supplies,5,11685.53,58427.65
CUST0115,ORD00895,2025-08-13,Accessories,2,14802.93,29605.86
CUST0111,ORD00896,2025-10-16,Office Supplies,3,4179.78,12539.34
CUST0151,ORD00897,2025-08-21,Office Supplies,3,1613.96,4841.88
CUST0183,ORD00898,2025-03-18,Furniture,5,12465.32,62326.6
CUST0080,ORD00899,2025-04-26,Electronics,5,10644.13,53220.65
CUST0095,ORD00900,2025-06-03,Electronics,1,9315.7,9315.7
CUST0118,ORD00901,2025-04-13,Furniture,1,2466.32,2466.32
CUST0144,ORD00902,2025-07-13,Furniture,1,7255.67,7255.67
CUST0008,ORD00903,2025-06-15,Accessories,5,11741.26,58706.3
CUST0132,ORD00904,2025-12-25,Accessories,5,4658.82,23294.1
CUST0104,ORD00905,2025-03-31,Accessories,5,4778.59,23892.95
CUST0132,ORD00906,2025-06-23,Furniture,3,196.64,589.92
CUST0184,ORD00907,2025-05-02,Furniture,5,2737.51,13687.55
CUST0025,ORD00908,2025-05-23,Office Supplies,3,13149.77,39449.31
CUST0195,ORD00909,2025-04-16,Accessories,1,6709.94,6709.94
CUST0096,ORD00910,2025-11-01,Accessories,1,14765.88,14765.88
CUST0195,ORD00911,2025-12-26,Accessories,1,6026.26,6026.26
CUST0155,ORD00912,2025-11-13,Electronics,2,10770.52,21541.04
CUST0093,ORD00913,2025-05-03,Office Supplies,2,4336.5,8673.0
CUST0160,ORD00914,2025-01-09,Accessories,4,5552.57,22210.28
CUST0178,ORD00915,2025-09-19,Accessories,4,2982.28,11929.12
CUST0061,ORD00916,2025-03-14,Accessories,4,5303.88,21215.52
CUST0122,ORD00917,2025-12-25,Electronics,2,8276.48,16552.96
CUST0051,ORD00918,2025-08-11,Electronics,2,14877.83,29755.66
CUST0147,ORD00919,2025-02-10,Furniture,4,10013.4,40053.6
CUST0021,ORD00920,2025-07-23,Office Supplies,4,3108.8,12435.2
CUST0005,ORD00921,2025-09-21,Furniture,5,817.68,4088.4
CUST0092,ORD00922,2025-11-24,Office Supplies,4,2026.39,8105.56
CUST0170,ORD00923,2025-06-27,Electronics,5,8503.94,42519.7
CUST0061,ORD00924,2025-12-14,Accessories,3,11512.63,34537.89
CUST0022,ORD00925,2025-11-14,Furniture,2,14115.23,28230.46
CUST0149,ORD00926,2025-03-25,Accessories,4,384.97,1539.88
CUST0070,ORD00927,2025-11-14,Furniture,2,7912.99,15825.98
CUST0001,ORD00928,2025-04-21,Electronics,2,7142.38,14284.76
CUST0133,ORD00929,2025-09-08,Electronics,2,9892.42,19784.84
CUST0012,ORD00930,2025-01-07,Electronics,3,8459.75,25379.25
CUST0090,ORD00931,2025-03-25,Furniture,1,10352.53,10352.53
CUST0046,ORD00932,2025-07-27,Office Supplies,4,9922.53,39690.12
CUST0034,ORD00933,2025-11-10,Furniture,1,1887.62,1887.62
CUST0177,ORD00934,2025-01-22,Office Supplies,1,12025.81,12025.81
CUST0078,ORD00935,2025-01-03,Furniture,1,1980.0,1980.0
CUST0045,ORD00936,2025-05-07,Furniture,2,10523.18,21046.36
CUST0155,ORD00937,2025-10-24,Electronics,5,6329.76,31648.8
CUST0073,ORD00938,2025-07-07,Accessories,2,7780.68,15561.36
CUST0026,ORD00939,2025-12-28,Accessories,2,13563.98,27127.96
CUST0047,ORD00940,2025-01-14,Office Supplies,1,13364.77,13364.77
CUST0121,ORD00941,2025-01-12,Accessories,2,12295.17,24590.34
CUST0056,ORD00942,2025-03-28,Furniture,1,7725.7,7725.7
CUST0094,ORD00943,2025-01-12,Furniture,5,11083.16,55415.8
CUST0107,ORD00944,2025-01-25,Electronics,4,7766.52,31066.08
CUST0063,ORD00945,2025-10-28,Electronics,1,13063.65,13063.65
CUST0048,ORD00946,2025-08-31,Accessories,5,6131.22,30656.1
CUST0061,ORD00947,2025-05-02,Office Supplies,4,14557.99,58231.96
CUST0081,ORD00948,2025-05-27,Accessories,3,13994.99,41984.97
CUST0026,ORD00949,2025-02-24,Accessories,1,11162.8,11162.8
CUST0001,ORD00951,2025-12-22,Accessories,3,2105.06,6315.18
CUST0008,ORD00952,2025-06-22,Furniture,3,12842.35,38527.05
CUST0113,ORD00953,2025-08-09,Office Supplies,1,2604.74,2604.74
CUST0099,ORD00954,2025-04-29,Furniture,3,12835.77,38507.31
CUST0180,ORD00955,2025-11-05,Office Supplies,2,7437.86,14875.72
CUST0047,ORD00956,2025-07-02,Electronics,4,6187.37,24749.48
CUST0127,ORD00957,2025-10-15,Accessories,4,13562.38,54249.52
CUST0056,ORD00958,2025-11-03,Furniture,4,9117.19,36468.76
CUST0014,ORD00959,2025-10-27,Office Supplies,2,8712.72,17425.44
CUST0028,ORD00960,2025-03-23,Electronics,3,8447.67,25343.01
CUST0078,ORD00961,2025-07-30,Electronics,5,5661.87,28309.35
CUST0130,ORD00962,2025-05-30,Accessories,3,11816.8,35450.4
CUST0109,ORD00963,2025-02-06,Office Supplies,1,3904.06,3904.06
CUST0154,ORD00964,2025-12-18,Furniture,4,14092.59,56370.36
CUST0014,ORD00965,2025-11-08,Accessories,3,13425.68,40277.04
CUST0187,ORD00966,2025-12-27,Furniture,5,5161.58,25807.9
CUST0056,ORD00967,2025-02-28,Electronics,1,10982.54,10982.54
CUST0115,ORD00968,2025-05-11,Furniture,2,8662.36,17324.72
CUST0007,ORD00969,2025-07-21,Furniture,2,5164.09,10328.18
CUST0003,ORD00970,2025-08-31,Accessories,5,14829.55,74147.75
CUST0111,ORD00971,2025-02-04,Furniture,1,524.77,524.77
CUST0151,ORD00972,2025-04-03,Accessories,4,3901.79,15607.16
CUST0107,ORD00973,2025-07-26,Electronics,3,7873.1,23619.3
CUST0018,ORD00974,2025-12-19,Accessories,1,7901.0,7901.0
CUST0038,ORD00975,2025-11-28,Accessories,2,8895.66,17791.32
CUST0115,ORD00976,2025-11-01,Office Supplies,5,11312.39,56561.95
CUST0015,ORD00977,2025-12-16,Furniture,5,9408.65,47043.25
CUST0192,ORD00978,2025-08-01,Electronics,3,9064.18,27192.54
CUST0119,ORD00979,2025-06-08,Accessories,5,944.69,4723.45
CUST0028,ORD00980,2025-01-24,Electronics,5,5741.47,28707.35
CUST0039,ORD00981,2025-10-20,Office Supplies,1,3596.03,3596.03
CUST0185,ORD00982,2025-01-04,Furniture,4,4090.75,16363.0
CUST0017,ORD00983,2025-08-08,Accessories,3,8381.91,25145.73
CUST0086,ORD00984,2025-12-30,Furniture,1,3112.65,3112.65
CUST0126,ORD00985,2025-01-20,Office Supplies,4,4515.14,18060.56
CUST0044,ORD00986,2025-06-01,Office Supplies,1,3670.71,3670.71
CUST0025,ORD00987,2025-02-19,Electronics,1,14235.27,14235.27
CUST0145,ORD00988,2025-06-26,Accessories,5,14178.29,70891.45
CUST0013,ORD00989,2025-04-06,Electronics,4,9207.63,36830.52
CUST0025,ORD00990,2025-04-15,Office Supplies,3,13879.16,41637.48
CUST0068,ORD00991,2025-09-07,Furniture,3,11819.32,35457.96
CUST0138,ORD00992,2025-04-27,Electronics,4,8910.73,35642.92
CUST0067,ORD00993,2025-12-20,Electronics,5,245.56,1227.8
CUST0109,ORD00994,2025-08-16,Furniture,2,11621.87,23243.74
CUST0146,ORD00995,2025-03-07,Electronics,1,10581.95,10581.95
CUST0111,ORD00996,2025-12-01,Furniture,5,9286.52,46432.6
CUST0111,ORD00997,2025-09-19,Accessories,4,11442.3,45769.2
CUST0034,ORD00998,2025-10-22,Furniture,1,7766.89,7766.89
CUST0111,ORD00999,2025-08-31,Accessories,3,10605.64,31816.92
CUST0008,ORD01000,2025-07-05,Furniture,2,14037.31,28074.62
